Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1005933,"175th Order Alchemist Bi Bi",0,"175th Order Alchemist Bi Bi",0,0,1,0,1,"",3,false
1005934,"",0,"",0,0,1,0,0,"",5,false
1005935,"",0,"",0,0,1,0,0,"",5,false
1005936,"",0,"",0,0,1,0,0,"",5,false
1005937,"Novv",0,"Novv",0,0,1,0,1,"Clutchfather",3,false
1005938,"Fyuu",0,"Fyuu",0,0,1,0,1,"",3,false
1005939,"Houu",0,"Houu",0,0,1,0,1,"",3,false
1005940,"Seww",0,"Seww",0,0,1,0,1,"",3,false
1005941,"Pyuu",0,"Pyuu",0,0,1,0,1,"",4,false
1005942,"",0,"",0,0,1,0,0,"",5,false
1005943,"",0,"",0,0,1,0,0,"",5,false
1005944,"",0,"",0,0,1,0,0,"",5,false
1005945,"",0,"",0,0,1,0,0,"",5,false
1005946,"Pahh",0,"Pahh",0,0,1,0,1,"Seabeast Tamer",3,false
1005947,"pygmy bomb",0,"pygmy bombs",0,0,1,0,0,"",3,false
1005948,"pygmy bomb",0,"pygmy bombs",0,0,1,0,0,"",3,false
1005949,"pygmy bomb",0,"pygmy bombs",0,0,1,0,0,"",3,false
1005950,"pygmy bomb",0,"pygmy bombs",0,0,1,0,0,"",3,false
1005951,"pygmy bomb",0,"pygmy bombs",0,0,1,0,0,"",3,false
1005952,"",0,"",0,0,1,0,0,"",5,false
1005953,"",0,"",0,0,1,0,0,"",5,false
1005954,"",0,"",0,0,1,0,0,"",5,false
1005955,"",0,"",0,0,1,0,0,"",5,false
1005956,"",0,"",0,0,1,0,0,"",5,false
1005957,"",0,"",0,0,1,0,0,"",5,false
1005958,"",0,"",0,0,1,0,0,"",5,false
1005959,"",0,"",0,0,1,0,0,"",5,false
1005960,"13th Order Alchemist Ga Zi",0,"13th Order Alchemist Ga Zi",0,0,1,0,1,"",3,false
1005961,"",0,"",0,0,1,0,0,"",5,false
1005962,"",0,"",0,0,1,0,0,"",5,false
1005963,"",0,"",0,0,1,0,0,"",5,false
1005964,"Skaetswys",0,"Skaetswys",0,0,1,1,1,"Storm Lieutenant",3,false
1005965,"panicked storm private",0,"panicked storm privates",0,0,1,0,0,"",3,false
1005966,"Skaetswys",0,"Skaetswys",0,0,1,1,1,"Storm Lieutenant",3,false
1005967,"captured kobold",0,"captured kobolds",0,0,1,0,0,"",3,false
1005968,"wounded storm private",0,"wounded storm privates",0,0,1,0,0,"",3,false
1005969,"wounded storm sergeant",0,"wounded storm sergeants",0,0,1,0,0,"",3,false
1005970,"itinerant moogle",0,"itinerant moogles",0,1,1,0,0,"",3,true
1005971,"servant of the Alacran",0,"servants of the Alacran",0,0,1,0,0,"",3,false
1005972,"servant of the Alacran",0,"servants of the Alacran",0,0,1,0,0,"",3,false
1005973,"",0,"",0,0,1,0,0,"",3,false
1005974,"",0,"",0,0,1,0,0,"",5,false
1005975,"",0,"",0,0,1,0,0,"",5,false
1005976,"",0,"",0,0,1,0,0,"",5,false
1005977,"",0,"",0,0,1,0,0,"",5,false
1005978,"",0,"",0,0,1,0,0,"",5,false
1005979,"",0,"",0,0,1,0,0,"",5,false
1005980,"",0,"",0,0,1,0,0,"",5,false
1005981,"",0,"",0,0,1,0,0,"",5,false
1005982,"",0,"",0,0,1,0,0,"",3,false
1005983,"",0,"",0,0,1,0,0,"",3,false
1005984,"Mormo",0,"Mormo",0,0,1,1,1,"",3,false
1005985,"cheerful chap",0,"cheerful chaps",0,0,1,0,0,"",4,false
1005986,"sprightly septuagenarian",0,"sprightly septuagenarians",0,0,1,0,0,"",4,false
1005987,"enraptured crowd",0,"enraptured crowds",0,1,1,0,0,"",4,false
1005988,"electrified crowd",0,"electrified crowds",0,1,1,0,0,"",4,false
1005989,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1005990,"Ninisha",0,"Ninisha",0,0,1,1,1,"Linkshell Distributor",3,true
1005991,"nameless attacker",0,"nameless attackers",0,0,1,0,0,"",4,false
1005992,"",0,"",0,0,1,0,0,"",4,false
1005993,"unbloodied gladiator",0,"unbloodied gladiators",0,1,1,0,0,"",4,false
1005994,"unbloodied gladiator",0,"unbloodied gladiators",0,1,1,0,0,"",4,false
1005995,"",0,"",0,0,1,0,0,"",5,false
1005996,"",0,"",0,0,1,0,0,"",5,false
1005997,"",0,"",0,0,1,0,0,"",5,false
1005998,"",0,"",0,0,1,0,0,"",5,false
1005999,"",0,"",0,0,1,0,0,"",5,false
1006000,"",0,"",0,0,1,0,0,"",5,false
1006001,"chocobo",0,"chocobos",0,0,1,0,0,"",3,false
1006002,"chocobo",0,"chocobos",0,0,1,0,0,"",3,false
1006003,"chocobo",0,"chocobos",0,0,1,0,0,"",3,false
1006004,"Calamity salvager",0,"Calamity salvagers",0,0,1,0,0,"",3,true
1006005,"Calamity salvager",0,"Calamity salvagers",0,0,1,0,0,"",3,true
1006006,"Calamity salvager",0,"Calamity salvagers",0,0,1,0,0,"",3,true
1006007,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006008,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006009,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006010,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006011,"Rurukuta",0,"Rurukuta",0,0,1,0,1,"",4,false
1006012,"",0,"",0,0,1,0,0,"",4,false
1006013,"",0,"",0,0,1,0,0,"",4,false
1006014,"",0,"",0,0,1,0,0,"",4,false
1006015,"",0,"",0,0,1,0,0,"",4,false
1006016,"",0,"",0,0,1,0,0,"",4,false
1006017,"W'nahja",0,"W'nahja",0,0,1,1,1,"",3,false
1006018,"",0,"",0,0,1,0,0,"",5,false
1006019,"",0,"",0,0,1,0,0,"",5,false
1006020,"",0,"",0,0,1,0,0,"",5,false
1006021,"",0,"",0,0,1,0,0,"",5,false
1006022,"",0,"",0,0,1,0,0,"",5,false
1006023,"Papasu",0,"Papasu",0,0,1,1,1,"",3,false
1006024,"Botulf",0,"Botulf",0,0,1,0,1,"",3,false
1006025,"Nanamuko",0,"Nanamuko",0,0,1,1,1,"",3,false
1006026,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006027,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006028,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006029,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006030,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006031,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006032,"delivery moogle",0,"delivery moogles",0,0,1,0,0,"",3,true
1006033,"Robert",0,"Robert",0,0,1,0,1,"",5,false
1006034,"Roroton",0,"Roroton",0,0,1,0,1,"",5,false
1006035,"Gigi",0,"Gigi",0,0,1,0,1,"",3,false
1006036,"Kokomo",0,"Kokomo",0,0,1,1,1,"",4,false
1006037,"Wawarukka",0,"Wawarukka",0,0,1,0,1,"",4,false
1006038,"",0,"",0,0,1,0,0,"",4,false
1006039,"",0,"",0,0,1,0,0,"",4,false
1006040,"",0,"",0,0,1,0,0,"",4,false
1006041,"",0,"",0,0,1,0,0,"",4,false
1006042,"",0,"",0,0,1,0,0,"",4,false
1006043,"",0,"",0,0,1,0,0,"",4,false
1006044,"",0,"",0,0,1,0,0,"",4,false
1006045,"",0,"",0,0,1,0,0,"",4,false
1006046,"",0,"",0,0,1,0,0,"",4,false
1006047,"",0,"",0,0,1,0,0,"",4,false
1006048,"",0,"",0,0,1,0,0,"",4,false
1006049,"",0,"",0,0,1,0,0,"",4,false
1006050,"",0,"",0,0,1,0,0,"",4,false
1006051,"",0,"",0,0,1,0,0,"",4,false
1006052,"",0,"",0,0,1,0,0,"",4,false
1006053,"",0,"",0,0,1,0,0,"",4,false
1006054,"",0,"",0,0,1,0,0,"",4,false
1006055,"",0,"",0,0,1,0,0,"",4,false
1006056,"",0,"",0,0,1,0,0,"",4,false
1006057,"",0,"",0,0,1,0,0,"",4,false
1006058,"",0,"",0,0,1,0,0,"",4,false
1006059,"",0,"",0,0,1,0,0,"",4,false
1006060,"",0,"",0,0,1,0,0,"",4,false
1006061,"",0,"",0,0,1,0,0,"",4,false
1006062,"",0,"",0,0,1,0,0,"",4,false
1006063,"",0,"",0,0,1,0,0,"",4,false
1006064,"",0,"",0,0,1,0,0,"",4,false
1006065,"",0,"",0,0,1,0,0,"",4,false
1006066,"",0,"",0,0,1,0,0,"",4,false
1006067,"",0,"",0,0,1,0,0,"",4,false
1006068,"",0,"",0,0,1,0,0,"",4,false
1006069,"",0,"",0,0,1,0,0,"",4,false
1006070,"",0,"",0,0,1,0,0,"",4,false
1006071,"",0,"",0,0,1,0,0,"",4,false
1006072,"",0,"",0,0,1,0,0,"",4,false
1006073,"",0,"",0,0,1,0,0,"",4,false
1006074,"",0,"",0,0,1,0,0,"",4,false
1006075,"",0,"",0,0,1,0,0,"",4,false
1006076,"",0,"",0,0,1,0,0,"",4,false
1006077,"",0,"",0,0,1,0,0,"",4,false
1006078,"",0,"",0,0,1,0,0,"",4,false
1006079,"",0,"",0,0,1,0,0,"",4,false
1006080,"",0,"",0,0,1,0,0,"",4,false
1006081,"",0,"",0,0,1,0,0,"",4,false
1006082,"",0,"",0,0,1,0,0,"",4,false
1006083,"",0,"",0,0,1,0,0,"",4,false
1006084,"",0,"",0,0,1,0,0,"",4,false
1006085,"",0,"",0,0,1,0,0,"",4,false
1006086,"",0,"",0,0,1,0,0,"",4,false
1006087,"",0,"",0,0,1,0,0,"",4,false
1006088,"",0,"",0,0,1,0,0,"",4,false
1006089,"",0,"",0,0,1,0,0,"",4,false
1006090,"",0,"",0,0,1,0,0,"",4,false
1006091,"",0,"",0,0,1,0,0,"",4,false
1006092,"",0,"",0,0,1,0,0,"",4,false
1006093,"",0,"",0,0,1,0,0,"",4,false
1006094,"",0,"",0,0,1,0,0,"",4,false
1006095,"",0,"",0,0,1,0,0,"",4,false
1006096,"",0,"",0,0,1,0,0,"",4,false
1006097,"",0,"",0,0,1,0,0,"",4,false
1006098,"",0,"",0,0,1,0,0,"",4,false
1006099,"",0,"",0,0,1,0,0,"",4,false
1006100,"",0,"",0,0,1,0,0,"",4,false
1006101,"",0,"",0,0,1,0,0,"",4,false
1006102,"",0,"",0,0,1,0,0,"",4,false
1006103,"",0,"",0,0,1,0,0,"",4,false
1006104,"",0,"",0,0,1,0,0,"",4,false
1006105,"",0,"",0,0,1,0,0,"",4,false
1006106,"",0,"",0,0,1,0,0,"",4,false
1006107,"",0,"",0,0,1,0,0,"",4,false
1006108,"",0,"",0,0,1,0,0,"",4,false
1006109,"",0,"",0,0,1,0,0,"",4,false
1006110,"",0,"",0,0,1,0,0,"",4,false
1006111,"",0,"",0,0,1,0,0,"",4,false
1006112,"",0,"",0,0,1,0,0,"",4,false
1006113,"",0,"",0,0,1,0,0,"",4,false
1006114,"",0,"",0,0,1,0,0,"",4,false
1006115,"",0,"",0,0,1,0,0,"",4,false
1006116,"",0,"",0,0,1,0,0,"",4,false
1006117,"",0,"",0,0,1,0,0,"",4,false
1006118,"",0,"",0,0,1,0,0,"",4,false
1006119,"",0,"",0,0,1,0,0,"",4,false
1006120,"",0,"",0,0,1,0,0,"",4,false
1006121,"",0,"",0,0,1,0,0,"",4,false
1006122,"",0,"",0,0,1,0,0,"",4,false
1006123,"",0,"",0,0,1,0,0,"",4,false
1006124,"",0,"",0,0,1,0,0,"",4,false
1006125,"",0,"",0,0,1,0,0,"",4,false
1006126,"",0,"",0,0,1,0,0,"",4,false
1006127,"",0,"",0,0,1,0,0,"",4,false
1006128,"",0,"",0,0,1,0,0,"",4,false
1006129,"",0,"",0,0,1,0,0,"",4,false
1006130,"",0,"",0,0,1,0,0,"",4,false
1006131,"",0,"",0,0,1,0,0,"",4,false
1006132,"",0,"",0,0,1,0,0,"",4,false
1006133,"",0,"",0,0,1,0,0,"",4,false
1006134,"",0,"",0,0,1,0,0,"",4,false
1006135,"",0,"",0,0,1,0,0,"",4,false
1006136,"",0,"",0,0,1,0,0,"",4,false
1006137,"",0,"",0,0,1,0,0,"",4,false
1006138,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006139,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006140,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006141,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006142,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006143,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006144,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006145,"virgin captive",0,"virgin captives",0,0,1,0,0,"",5,false
1006146,"",0,"",0,0,1,0,0,"",5,false
1006147,"",0,"",0,0,1,0,0,"",5,false
1006148,"",0,"",0,0,1,0,0,"",5,false
1006149,"",0,"",0,0,1,0,0,"",5,false
1006150,"",0,"",0,0,1,0,0,"",5,false
1006151,"",0,"",0,0,1,0,0,"",5,false
1006152,"",0,"",0,0,1,0,0,"",5,false
1006153,"",0,"",0,0,1,0,0,"",5,false
1006154,"",0,"",0,0,1,0,0,"",5,false
1006155,"",0,"",0,0,1,0,0,"",5,false
1006156,"",0,"",0,0,1,0,0,"",5,false
1006157,"",0,"",0,0,1,0,0,"",5,false
1006158,"",0,"",0,0,1,0,0,"",5,false
1006159,"",0,"",0,0,1,0,0,"",5,false
1006160,"",0,"",0,0,1,0,0,"",5,false
1006161,"",0,"",0,0,1,0,0,"",5,false
1006162,"",0,"",0,0,1,0,0,"",3,false
1006163,"",0,"",0,0,1,0,0,"",3,false
1006164,"Sir Baron von Quiveron IV Esquire",0,"Sir Baron von Quiveron IV Esquire",0,0,1,0,1,"",4,false
1006165,"",0,"",0,0,1,0,0,"",3,false
1006166,"",0,"",0,0,1,0,0,"",3,false
1006167,"侍女A",0,"",0,0,1,0,0,"",4,false
1006168,"近衛A",0,"",0,0,1,0,0,"",4,false
1006169,"近衛B",0,"",0,0,1,0,0,"",4,false
1006170,"近衛C",0,"",0,0,1,0,0,"",4,false
1006171,"Lilira",0,"Lilira",0,0,1,1,1,"",4,false
1006172,"",0,"",0,0,1,0,0,"",3,false
1006173,"",0,"",0,0,1,0,0,"",5,false
1006174,"",0,"",0,0,1,0,0,"",5,false
1006175,"",0,"",0,0,1,0,0,"",5,false
1006176,"",0,"",0,0,1,0,0,"",5,false
1006177,"",0,"",0,0,1,0,0,"",5,false
1006178,"",0,"",0,0,1,0,0,"",5,false
1006179,"",0,"",0,0,1,0,0,"",5,false
1006180,"",0,"",0,0,1,0,0,"",5,false
1006181,"",0,"",0,0,1,0,0,"",5,false
1006182,"",0,"",0,0,1,0,0,"",5,false
1006183,"",0,"",0,0,1,0,0,"",5,false
1006184,"",0,"",0,0,1,0,0,"",5,false
1006185,"scented letter",0,"scented letters",0,0,1,0,0,"",3,false
1006186,"",0,"",0,0,1,0,0,"",5,false
1006187,"Vorsaile Heuloix",0,"Vorsaile Heuloix",0,0,1,0,1,"Serpent Commander",3,false
1006188,"Amelain",0,"Amelain",0,0,1,0,1,"",3,false
1006189,"Piralnaut",0,"Piralnaut",0,0,1,0,1,"",3,true
1006190,"Laxio",0,"Laxio",0,0,1,0,1,"",3,false
1006191,"Yoenne",0,"Yoenne",0,0,1,1,1,"",3,false
1006192,"Qiqirn guide",0,"Qiqirn guides",0,0,1,0,0,"",3,false
1006193,"Teteroon",0,"Teteroon",0,0,1,0,1,"",3,false
1006194,"Gegeroon",0,"Gegeroon",0,0,1,0,1,"",3,false
1006195,"Tanga Tonga",0,"Tanga Tonga",0,0,1,0,1,"",3,false
1006196,"Hihibaru",0,"Hihibaru",0,0,1,0,1,"",3,false
1006197,"Coeurlclaw poacher",0,"Coeurlclaw poachers",0,0,1,0,0,"",3,false
1006198,"Redbelly flyer",0,"Redbelly flyers",0,0,1,0,0,"",3,false
1006199,"Laurentius",0,"Laurentius",0,0,1,0,1,"",3,false
1006200,"Laurentius",0,"Laurentius",0,0,1,0,1,"",3,false
1006201,"Laurentius",0,"Laurentius",0,0,1,0,1,"",3,false
1006202,"Laurentius",0,"Laurentius",0,0,1,0,1,"",3,false
1006203,"Laurentius",0,"Laurentius",0,0,1,0,1,"",3,false
1006204,"absent-minded merchant",0,"absent-minded merchants",0,1,1,0,0,"",3,false
1006205,"impassive merchant",0,"impassive merchants",0,1,1,0,0,"",3,false
1006206,"multiloquent merchant",0,"multiloquent merchants",0,0,1,0,0,"",3,false
1006207,"Claudien",0,"Claudien",0,0,1,0,1,"",3,false
1006208,"Gogoshu",0,"Gogoshu",0,0,1,1,1,"",3,false
1006209,"Helmhart",0,"Helmhart",0,0,1,0,1,"",3,true
1006210,"Kyokyozo",0,"Kyokyozo",0,0,1,1,1,"",3,false
1006211,"Hihira",0,"Hihira",0,0,1,1,1,"",3,false
1006212,"Berold",0,"Berold",0,0,1,0,1,"",3,false
1006213,"Otelin",0,"Otelin",0,0,1,0,1,"",3,false
1006214,"Arcavius",0,"Arcavius",0,0,1,0,1,"",3,false
1006215,"Gundobald",0,"Gundobald",0,0,1,0,1,"",3,false
1006216,"Alfan",0,"Alfan",0,0,1,0,1,"",3,false
1006217,"Gisilbehrt",0,"Gisilbehrt",0,0,1,0,1,"Flame Commander",3,true
1006218,"Ala Mhigan adventurer",0,"Ala Mhigan adventurers",0,1,1,0,0,"",3,false
1006219,"Albreda",0,"Albreda",0,0,1,1,1,"",3,false
1006220,"Bibimu",0,"Bibimu",0,0,1,1,1,"",3,false
1006221,"Waldhar",0,"Waldhar",0,0,1,0,1,"",3,false
1006222,"Adalind",0,"Adalind",0,0,1,1,1,"",3,false
1006223,"Sifrid",0,"Sifrid",0,0,1,0,1,"",3,false
1006224,"Talebot",0,"Talebot",0,0,1,0,1,"",3,false
1006225,"Wilred",0,"Wilred",0,0,1,0,1,"",3,false
1006226,"Hremfing",0,"Hremfing",0,0,1,0,1,"",3,false
1006227,"Amelot",0,"Amelot",0,0,1,1,1,"",3,false
1006228,"Wilred",0,"Wilred",0,0,1,0,1,"",3,false
1006229,"fresh corpse",0,"fresh corpses",0,0,1,0,0,"",5,false
1006230,"Wilred",0,"Wilred",0,0,1,0,1,"",3,false
1006231,"hesitant youth",0,"hesitant youths",0,0,1,0,0,"",5,false
1006232,"hurried youth",0,"hurried youths",0,0,1,0,0,"",5,false
1006233,"hot-blooded youth",0,"hot-blooded youths",0,0,1,0,0,"",5,false
1006234,"Quarrymill hunter",0,"Quarrymill hunters",0,0,1,0,0,"",3,false
1006235,"escaped poacher",0,"escaped poachers",0,1,1,1,0,"",3,false
1006236,"Deidra",0,"Deidra",0,0,1,1,1,"",3,false
1006237,"Fawkes",0,"Fawkes",0,0,1,0,1,"",3,false
1006238,"Aedoc",0,"Aedoc",0,0,1,1,1,"",3,false
1006239,"Noraxia",0,"Noraxia",0,0,1,1,1,"",3,false
1006240,"Medrod",0,"Medrod",0,0,1,0,1,"",3,false
1006241,"Aideen",0,"Aideen",0,0,1,1,1,"",3,false
1006242,"Ivaurault",0,"Ivaurault",0,0,1,0,1,"",3,false
1006243,"mangled corpse",0,"mangled corpses",0,0,1,0,0,"",3,false
1006244,"Gridanian coroner",0,"Gridanian coroners",0,0,1,0,0,"",3,false
1006245,"Somerhild",0,"Somerhild",0,0,1,1,1,"",3,false
1006246,"Ivaurault",0,"Ivaurault",0,0,1,0,1,"",3,false
1006247,"",0,"",0,0,1,0,0,"",3,false
1006248,"Oriane",0,"Oriane",0,0,1,1,1,"",3,false
1006249,"well-equipped adventurer",0,"well-equipped adventurers",0,0,1,1,0,"",3,false
1006250,"chocobo",0,"chocobos",0,0,1,0,0,"",5,false
1006251,"haughty houseboy",0,"haughty houseboys",0,0,1,0,0,"",3,false
1006252,"chocobo",0,"chocobos",0,0,1,0,0,"",5,false
1006253,"Laughing Fury",0,"Laughing Fury",0,0,1,0,1,"",3,false
1006254,"Vavapu",0,"Vavapu",0,0,1,1,1,"",3,false
1006255,"",0,"",0,0,1,0,0,"",3,false
1006256,"",0,"",0,0,1,0,0,"",3,false
1006257,"",0,"",0,0,1,0,0,"",3,false
1006258,"Ademar",0,"Ademar",0,0,1,0,1,"",3,false
1006259,"Tyoh Moui",0,"Tyoh Moui",0,0,1,1,1,"",3,false
1006260,"Thievenaix",0,"Thievenaix",0,0,1,0,1,"",3,false
1006261,"Marcette",0,"Marcette",0,0,1,1,1,"",3,true
1006262,"Hobriaut",0,"Hobriaut",0,0,1,0,1,"",3,false
1006263,"Ursandel",0,"Ursandel",0,0,1,0,1,"",3,false
1006264,"Trachtoum",0,"Trachtoum",0,0,1,0,1,"",3,true
1006265,"Grey Fleet miller",0,"Grey Fleet millers",0,0,1,0,0,"",3,false
1006266,"Wheiskaet",0,"Wheiskaet",0,0,1,0,1,"",3,false
1006267,"Ozun Nazun",0,"Ozun Nazun",0,0,1,0,1,"",3,false
1006268,"Brayflox Alltalks",0,"Brayflox Alltalks",0,0,1,1,1,"",3,false
1006269,"Kuzai Tazai",0,"Kuzai Tazai",0,0,1,0,1,"",3,false
1006270,"Fyrilsunn",0,"Fyrilsunn",0,0,1,0,1,"",3,false
1006271,"P'ebaloh",0,"P'ebaloh",0,0,1,1,1,"",3,true
1006272,"Dyrstweitz",0,"Dyrstweitz",0,0,1,0,1,"",3,false
1006273,"Gegeruju",0,"Gegeruju",0,0,1,0,1,"",3,true
1006274,"carriage driver",0,"carriage drivers",0,0,1,0,0,"",3,false
1006275,"leggy dancer",0,"leggy dancers",0,0,1,1,0,"",3,false
1006276,"burly dancer",0,"burly dancers",0,0,1,1,0,"",3,false
1006277,"hearty dancer",0,"hearty dancers",0,0,1,1,0,"",3,false
1006278,"ungainly dancer",0,"ungainly dancers",0,1,1,1,0,"",3,false
1006279,"Landenel",0,"Landenel",0,0,1,0,1,"",3,true
1006280,"honest Wood Wailer",0,"honest Wood Wailers",0,1,1,0,0,"",3,false
1006281,"brazen Wood Wailer",0,"brazen Wood Wailers",0,0,1,0,0,"",3,false
1006282,"stodgy Wood Wailer",0,"stodgy Wood Wailers",0,0,1,0,0,"",3,false
1006283,"Detoh Moshroca",0,"Detoh Moshroca",0,0,1,1,1,"",3,false
1006284,"Ul'dahn trader",0,"Ul'dahn traders",0,0,1,0,0,"",3,false
1006285,"",0,"",0,0,1,0,0,"",5,false
1006286,"トランキル脇役園芸師",0,"",0,0,1,0,0,"",3,false
1006287,"U'tykha Tia",0,"U'tykha Tia",0,0,1,1,1,"",3,false
1006288,"U'khuba Tia",0,"U'khuba Tia",0,0,1,1,1,"",3,false
1006289,"U'kahzuna",0,"U'kahzuna",0,0,1,1,1,"",3,false
1006290,"Riridesu",0,"Riridesu",0,0,1,0,1,"",3,false
1006291,"Drifting Cloud",0,"Drifting Cloud",0,0,1,0,1,"",3,false
1006292,"Sidimund",0,"Sidimund",0,0,1,0,1,"Flame Captain",3,false
1006293,"Conayn",0,"Conayn",0,0,1,0,1,"",5,false
1006294,"Odinel",0,"Odinel",0,0,1,0,1,"",3,false
1006295,"Mumugoi",0,"Mumugoi",0,0,1,0,1,"",3,false
1006296,"U'rahtalo",0,"U'rahtalo",0,0,1,1,1,"",3,false
1006297,"concentrating carl",0,"concentrating carls",0,0,1,0,0,"",3,false
1006298,"discerning dandy",0,"discerning dandies",0,0,1,0,0,"",3,false
1006299,"gauging gent",0,"gauging gents",0,0,1,0,0,"",3,false
1006300,"fatigued fellow",0,"fatigued fellows",0,0,1,0,0,"",3,false
1006301,"laboring lad",0,"laboring lads",0,0,1,0,0,"",3,false
1006302,"spineless sap",0,"spineless saps",0,0,1,0,0,"",3,false
1006303,"覗き見野郎7",0,"",0,0,1,0,0,"",3,false
1006304,"覗き見野郎8",0,"",0,0,1,0,0,"",3,false
1006305,"Shamani Lohmani",0,"Shamani Lohmani",0,0,1,0,1,"",3,false
1006306,"Byrglaent",0,"Byrglaent",0,0,1,0,1,"",3,true
1006307,"Etgar",0,"Etgar",0,0,1,0,1,"",3,false
1006308,"Durim Falurim",0,"Durim Falurim",0,0,1,0,1,"",3,false
1006309,"Junghbhar",0,"Junghbhar",0,0,1,0,1,"",3,false
1006310,"Ul'dahn artist",0,"Ul'dahn artists",0,1,1,0,0,"",3,false
1006311,"Rhitskylt",0,"Rhitskylt",0,0,1,0,1,"",3,false
1006312,"Drest",0,"Drest",0,0,1,0,1,"",3,false
1006313,"",0,"",0,0,1,0,0,"",5,false
1006314,"bronze-skinned beauty",0,"bronze-skinned beauties",0,0,1,0,0,"",3,false
1006315,"",0,"",0,0,1,0,0,"",5,false
1006316,"U'odh Nunh",0,"U'odh Nunh",0,0,1,0,1,"",3,false
1006317,"Landenel",0,"Landenel",0,0,1,0,1,"",3,false
1006318,"Brayflox Alltalks",0,"Brayflox Alltalks",0,0,1,1,1,"",3,false
1006319,"Shamani Lohmani",0,"Shamani Lohmani",0,0,1,0,1,"",3,false
1006320,"pitiless poacher",0,"pitiless poachers",0,0,1,0,0,"",3,false
1006321,"",0,"",0,0,1,0,0,"",5,false
1006322,"",0,"",0,0,1,0,0,"",5,false
1006323,"",0,"",0,0,1,0,0,"",5,false
1006324,"Blaugybal",0,"Blaugybal",0,0,1,0,1,"Storm Private",3,false
1006325,"Bloeidin",0,"Bloeidin",0,0,1,0,1,"Storm Commander",3,false
1006326,"eager Red Swallow",0,"eager Red Swallows",0,1,1,0,0,"",3,false
1006327,"ardent Red Swallow",0,"ardent Red Swallows",0,1,1,0,0,"",3,false
1006328,"starving Red Swallow",0,"starving Red Swallows",0,0,1,0,0,"",3,false
1006329,"",0,"",0,0,1,0,0,"",3,false
1006330,"Augustine",0,"Augustine",0,0,1,1,1,"Storm Private",3,false
1006331,"Swygrael",0,"Swygrael",0,0,1,1,1,"Storm Sergeant",3,true
1006332,"Rukusa Farusa",0,"Rukusa Farusa",0,0,1,0,1,"",3,true
1006333,"A'rhunlika",0,"A'rhunlika",0,0,1,1,1,"",3,false
1006334,"Imumu",0,"Imumu",0,0,1,1,1,"",3,false
1006335,"H'bhowaka",0,"H'bhowaka",0,0,1,1,1,"",3,false
1006336,"Ostsygg",0,"Ostsygg",0,0,1,0,1,"",3,false
1006337,"Swaenlona",0,"Swaenlona",0,0,1,1,1,"",3,false
1006338,"",0,"",0,0,1,0,0,"",3,false
1006339,"Godbert",0,"Godbert",0,0,1,0,1,"",3,false
1006340,"Allene",0,"Allene",0,0,1,1,1,"",3,false
1006341,"Riol",0,"Riol",0,0,1,0,1,"",3,false
1006342,"Riol",0,"Riol",0,0,1,0,1,"",3,false
1006343,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"",3,false
1006344,"fallen sylph",0,"fallen sylphs",0,0,1,1,0,"",3,false
1006345,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006346,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006347,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006348,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006349,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006350,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006351,"fallen Scion",0,"fallen Scions",0,0,1,0,0,"",3,false
1006352,"fallen sylph",0,"fallen sylphs",0,0,1,1,0,"",3,false
1006353,"",0,"",0,0,1,0,0,"",5,false
1006354,"",0,"",0,0,1,0,0,"",5,false
1006355,"Iliud",0,"Iliud",0,0,1,0,1,"",3,false
